Activity Period,Activity Period Start Date,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count,data_as_of,data_loaded_at
200205,2002/05/01,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,12915,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200205,2002/05/01,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,12120,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200205,2002/05/01,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,16428,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200205,2002/05/01,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,16069,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200205,2002/05/01,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,52920,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200205,2002/05/01,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,51450,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200205,2002/05/01,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,Terminal 1,A,687,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200205,2002/05/01,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,Terminal 1,A,643,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200205,2002/05/01,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Deplaned,Other,International,G,4128,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200205,2002/05/01,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Enplaned,Other,International,G,3441,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200205,2002/05/01,US Airways,US,US Airways,US,Domestic,US,Deplaned,Other,Terminal 1,A,45457,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200205,2002/05/01,US Airways,US,US Airways,US,Domestic,US,Enplaned,Other,Terminal 1,A,44374,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200205,2002/05/01,US Airways,US,US Airways,US,Domestic,US,Deplaned,Low Fare,Terminal 1,B,34585,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200205,2002/05/01,US Airways,US,US Airways,US,Domestic,US,Enplaned,Low Fare,Terminal 1,B,34837,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200205,2002/05/01,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 1,B,42686,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200205,2002/05/01,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 1,B,41870,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200205,2002/05/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,E,28941,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200205,2002/05/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,E,27606,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200205,2002/05/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,766,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200205,2002/05/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,472928,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200205,2002/05/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,476029,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200205,2002/05/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,13123,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200205,2002/05/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Other,International,G,58654,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200205,2002/05/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Other,International,G,59736,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200205,2002/05/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Thru / Transit,Other,International,G,3894,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200205,2002/05/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Other,International,G,7478,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200205,2002/05/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Other,International,G,6524,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200205,2002/05/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Thru / Transit,Other,International,G,271,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200205,2002/05/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,International,G,8541,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200205,2002/05/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,International,G,9695,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200205,2002/05/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Thru / Transit,Other,International,G,52,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200205,2002/05/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Other,International,G,26415,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200205,2002/05/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Other,International,G,29957,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200205,2002/05/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Thru / Transit,Other,International,G,1609,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200205,2002/05/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Other,International,G,3322,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200205,2002/05/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Other,International,G,3689,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200205,2002/05/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Thru / Transit,Other,International,G,112,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200205,2002/05/01,Vanguard Airlines,NJ,Vanguard Airlines,NJ,Domestic,US,Deplaned,Other,Terminal 1,B,4242,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200205,2002/05/01,Vanguard Airlines,NJ,Vanguard Airlines,NJ,Domestic,US,Enplaned,Other,Terminal 1,B,4011,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200205,2002/05/01,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,9823,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200205,2002/05/01,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,10747,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Deplaned,Low Fare,Terminal 1,B,32869,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Enplaned,Low Fare,Terminal 1,B,34492,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,Aeroflot Russian International Airlines,,Aeroflot Russian International Airlines,,International,Europe,Deplaned,Other,International,G,1249,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,Aeroflot Russian International Airlines,,Aeroflot Russian International Airlines,,International,Europe,Enplaned,Other,International,G,1741,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,Terminal 1,B,24156,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,Terminal 1,B,25935,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,A,5807,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,A,6708,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,10686,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,10866,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,29289,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,International,A,36320,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Thru / Transit,Other,International,A,6343,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Deplaned,Other,International,A,7725,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Enplaned,Other,International,A,8648,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Thru / Transit,Other,International,A,271,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,5093,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,International,A,7810,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Thru / Transit,Other,International,A,2848,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,"All Nippon Company Airways, Ltd.",NH,"All Nippon Company Airways, Ltd.",NH,International,Asia,Deplaned,Other,International,G,6517,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,"All Nippon Company Airways, Ltd.",NH,"All Nippon Company Airways, Ltd.",NH,International,Asia,Enplaned,Other,International,G,7328,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 3,E,132057,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 3,E,135971,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,4327,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,4491,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,15700,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,16774,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,6767,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,7205,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,9369,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,9761,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,Corsairfly,SS,Corsairfly,SS,International,Europe,Deplaned,Other,International,A,1369,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,Corsairfly,SS,Corsairfly,SS,International,Europe,Enplaned,Other,International,A,1625,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,75998,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,76888,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,11699,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,11205,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,B,10311,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,B,9964,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,Terminal 1,C,9344,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,Terminal 1,C,10471,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,1392,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,1434,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,8897,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,9911,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,8055,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,7789,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,6389,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,6057,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,17050,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,17499,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,Mesa Airlines,YV,US Airways,US,Domestic,US,Deplaned,Other,Terminal 1,B,516,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,Mesa Airlines,YV,US Airways,US,Domestic,US,Enplaned,Other,Terminal 1,B,1219,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,Mexicana Airlines,MX,Mexicana Airlines,MX,International,Mexico,Deplaned,Other,International,G,7298,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,Mexicana Airlines,MX,Mexicana Airlines,MX,International,Mexico,Enplaned,Other,International,G,9946,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Deplaned,Other,Terminal 1,A,2878,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Enplaned,Other,Terminal 1,A,2877,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,National Airlines,N7,National Airlines,N7,Domestic,US,Deplaned,Other,Terminal 1,B,23609,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,National Airlines,N7,National Airlines,N7,Domestic,US,Enplaned,Other,Terminal 1,B,23461,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,Domestic,US,Deplaned,Other,Terminal 1,C,52076,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,Domestic,US,Enplaned,Other,Terminal 1,C,52913,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,International,Asia,Deplaned,Other,International,A,9882,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,International,Asia,Enplaned,Other,International,A,9368,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,Omni Air International,OY,Omni Air International,OY,Domestic,US,Deplaned,Other,Terminal 1,B,969,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,Omni Air International,OY,Omni Air International,OY,Domestic,US,Enplaned,Other,Terminal 1,B,806,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,10877,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,11707,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,17197,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,17931,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,53176,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,52261,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,Terminal 1,A,2125,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,Terminal 1,A,1826,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Deplaned,Other,International,G,3794,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Enplaned,Other,International,G,4332,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,US Airways,US,US Airways,US,Domestic,US,Deplaned,Other,Terminal 1,A,50558,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,US Airways,US,US Airways,US,Domestic,US,Enplaned,Other,Terminal 1,A,49580,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,US Airways,US,US Airways,US,Domestic,US,Deplaned,Low Fare,Terminal 1,B,35921,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,US Airways,US,US Airways,US,Domestic,US,Enplaned,Low Fare,Terminal 1,B,34076,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 1,B,44268,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 1,B,45413,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,E,31598,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,E,30685,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,888,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,516328,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,529109,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,15240,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Other,International,G,61147,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Other,International,G,60997,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Thru / Transit,Other,International,G,3855,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Other,International,G,8238,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Other,International,G,7710,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Thru / Transit,Other,International,G,509,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,International,G,11414,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,International,G,13315,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Thru / Transit,Other,International,G,11,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Other,International,G,29441,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Other,International,G,30495,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Thru / Transit,Other,International,G,1256,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Other,International,G,3250,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Other,International,G,3773,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Thru / Transit,Other,International,G,124,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
200206,2002/06/01,Vanguard Airlines,NJ,Vanguard Airlines,NJ,Domestic,US,Deplaned,Other,Terminal 1,B,5548,2025/09/20 01:01:11 PM,2025/09/22 03:10:03 PM
