Activity Period,Activity Period Start Date,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count,data_as_of,data_loaded_at
201605,5/1/16,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,4713,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,International,A,4952,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,"All Nippon Company Airways, Ltd.",NH,"All Nippon Company Airways, Ltd.",NH,International,Asia,Deplaned,Other,International,G,7337,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,"All Nippon Company Airways, Ltd.",NH,"All Nippon Company Airways, Ltd.",NH,International,Asia,Enplaned,Other,International,G,6905,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 1,C,79807,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 1,C,77439,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,116370,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,116461,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,8440,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,7641,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,20178,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,20100,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Deplaned,Other,International,G,4078,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Enplaned,Other,International,G,4216,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,21721,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,20544,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,9953,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,10374,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,China Eastern,MU,China Eastern,MU,International,Asia,Deplaned,Other,International,A,6429,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,China Eastern,MU,China Eastern,MU,International,Asia,Enplaned,Other,International,A,5782,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,China Southern,CZ,China Southern,CZ,International,Asia,Deplaned,Other,International,A,6686,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,China Southern,CZ,China Southern,CZ,International,Asia,Enplaned,Other,International,A,6084,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,8784,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,9087,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,Compass Airlines,CP,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,11119,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,Compass Airlines,CP,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,9761,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,169093,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,167546,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,18304,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,17951,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,Emirates,EK,Emirates,EK,International,Middle East,Deplaned,Other,International,A,13806,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,Emirates,EK,Emirates,EK,International,Middle East,Enplaned,Other,International,A,11910,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,Etihad Airways,EY,Etihad Airways,EY,International,Middle East,Deplaned,Other,International,A,7095,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,Etihad Airways,EY,Etihad Airways,EY,International,Middle East,Enplaned,Other,International,A,5682,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,B,30813,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,B,30521,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,International,A,16668,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,International,A,16932,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,5610,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,6463,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,A,66073,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,A,66189,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,G,198,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,G,258,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,13319,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,13748,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,9755,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,9904,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,22197,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,22729,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,11711,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,11681,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Other,International,A,7615,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Other,International,A,6209,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Other,International,G,6225,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Other,International,G,6759,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,12252,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,14975,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,1349,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Enplaned,Other,International,A,1299,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,7059,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,7746,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,167933,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,164576,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,International,G,1346,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,6393,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,7684,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,153869,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,148420,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,19,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,A,8126,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,A,7522,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,6172,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Other,International,G,6277,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Deplaned,Other,International,A,5316,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Enplaned,Other,International,A,5072,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Deplaned,Other,International,G,9061,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Enplaned,Other,International,G,8808,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,International,G,18071,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,International,G,22801,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,E,269887,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,E,270664,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,55,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,378428,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,357467,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,76,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Other,International,G,73324,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,International,G,80046,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,United Airlines,UA,United Airlines,UA,International,Asia,Thru / Transit,Other,International,G,253,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Other,International,G,6292,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Other,International,G,5385,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,International,G,386,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,E,10735,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,E,4279,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,7774,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,15812,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Other,International,G,33671,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,International,G,36646,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Other,International,G,21290,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,International,G,5354,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,E,616,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,F,14810,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,Virgin America,VX,Virgin America,VX,Domestic,US,Deplaned,Low Fare,Terminal 2,D,212998,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,Virgin America,VX,Virgin America,VX,Domestic,US,Enplaned,Low Fare,Terminal 2,D,213372,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,Virgin America,VX,Virgin America,VX,International,Mexico,Deplaned,Low Fare,International,A,5481,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,Virgin America,VX,Virgin America,VX,International,Mexico,Enplaned,Low Fare,Terminal 2,D,5273,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,12457,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,12150,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,WestJet,WS,WestJet,WS,International,Canada,Deplaned,Other,International,A,6232,1/20/26 14:01,1/22/26 15:02
201605,5/1/16,WestJet,WS,WestJet,WS,International,Canada,Enplaned,Other,International,A,7039,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,"Aer Lingus, Ltd.",EI,"Aer Lingus, Ltd.",EI,International,Europe,Deplaned,Other,International,G,7261,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,"Aer Lingus, Ltd.",EI,"Aer Lingus, Ltd.",EI,International,Europe,Enplaned,Other,International,G,7778,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,11327,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,13306,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Air Berlin,AB,Air Berlin,AB,International,Europe,Deplaned,Other,International,A,4735,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Air Berlin,AB,Air Berlin,AB,International,Europe,Enplaned,Other,International,A,5130,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,G,45354,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,G,50932,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,9807,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,9389,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,19958,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,22829,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Air India Limited,AI,Air India Limited,AI,International,Asia,Deplaned,Other,International,G,2796,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Air India Limited,AI,Air India Limited,AI,International,Asia,Enplaned,Low Fare,International,G,172,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Air India Limited,AI,Air India Limited,AI,International,Asia,Enplaned,Other,International,G,2661,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,8270,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,7853,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Air Pacific Limited dba Fiji Airways,FJ,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Deplaned,Low Fare,International,G,40,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Air Pacific Limited dba Fiji Airways,FJ,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Deplaned,Other,International,G,1312,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Air Pacific Limited dba Fiji Airways,FJ,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Enplaned,Other,International,G,1212,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,58423,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,International,A,61412,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,6560,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,International,A,7404,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,"All Nippon Company Airways, Ltd.",NH,"All Nippon Company Airways, Ltd.",NH,International,Asia,Deplaned,Other,International,G,7176,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,"All Nippon Company Airways, Ltd.",NH,"All Nippon Company Airways, Ltd.",NH,International,Asia,Enplaned,Other,International,G,7273,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 1,C,85536,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 1,C,91161,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,118449,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,120994,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,8362,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,8095,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,19698,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,20299,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Deplaned,Other,International,G,4257,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Enplaned,Other,International,G,4371,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,21759,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,22013,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,9268,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,10284,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,China Eastern,MU,China Eastern,MU,International,Asia,Deplaned,Other,International,A,7931,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,China Eastern,MU,China Eastern,MU,International,Asia,Enplaned,Other,International,A,7301,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,China Southern,CZ,China Southern,CZ,International,Asia,Deplaned,Other,International,A,6698,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,China Southern,CZ,China Southern,CZ,International,Asia,Enplaned,Other,International,A,6251,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,12177,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,13037,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Compass Airlines,CP,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,13166,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Compass Airlines,CP,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,12962,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,190022,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,193440,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,17840,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,17960,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Emirates,EK,Emirates,EK,International,Middle East,Deplaned,Other,International,A,12898,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Emirates,EK,Emirates,EK,International,Middle East,Enplaned,Other,International,A,13438,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Etihad Airways,EY,Etihad Airways,EY,International,Middle East,Deplaned,Other,International,A,6610,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Etihad Airways,EY,Etihad Airways,EY,International,Middle East,Enplaned,Other,International,A,6436,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,B,30279,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,B,31014,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,International,A,16237,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,International,A,17030,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,6154,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,6699,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Jazz Aviation,QK,Air Canada,AC,International,Canada,Deplaned,Other,International,G,925,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Jazz Aviation,QK,Air Canada,AC,International,Canada,Enplaned,Other,International,G,865,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,A,65625,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,A,65813,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,G,124,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,G,138,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,14298,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,13897,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,9942,1/20/26 14:01,1/22/26 15:02
201606,6/1/16,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,10062,1/20/26 14:01,1/22/26 15:02
