,Year,Date,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count
37842,2025,2025-03-01,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,E,10386
37843,2025,2025-03-01,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,F,8060
37844,2025,2025-03-01,Vietnam Airlines JSC,VN,Vietnam Airlines JSC,VN,International,Asia,Deplaned,Other,International,A,5017
37845,2025,2025-03-01,Vietnam Airlines JSC,VN,Vietnam Airlines JSC,VN,International,Asia,Enplaned,Other,International,A,4043
37846,2025,2025-03-01,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,5745
37847,2025,2025-03-01,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,5735
37848,2025,2025-03-01,WestJet,WS,WestJet,WS,International,Canada,Deplaned,Other,International,A,2960
37849,2025,2025-03-01,WestJet,WS,WestJet,WS,International,Canada,Enplaned,Other,International,A,2976
37850,2025,2025-03-01,ZIPAIR Tokyo Inc,ZG,ZIPAIR Tokyo Inc,ZG,International,Asia,Deplaned,Other,International,A,7764
37851,2025,2025-03-01,ZIPAIR Tokyo Inc,ZG,ZIPAIR Tokyo Inc,ZG,International,Asia,Enplaned,Other,International,A,8775
37852,2025,2025-04-01,"Aer Lingus, Ltd.",EI,"Aer Lingus, Ltd.",EI,International,Europe,Deplaned,Other,International,A,7106
37853,2025,2025-04-01,"Aer Lingus, Ltd.",EI,"Aer Lingus, Ltd.",EI,International,Europe,Enplaned,Other,International,A,6303
37854,2025,2025-04-01,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,11935
37855,2025,2025-04-01,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,11931
37856,2025,2025-04-01,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,Terminal 2,D,25963
37857,2025,2025-04-01,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,Terminal 2,D,27173
37858,2025,2025-04-01,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,2654
37859,2025,2025-04-01,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,2653
37860,2025,2025-04-01,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,8793
37861,2025,2025-04-01,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,8722
37862,2025,2025-04-01,Air India Limited,AI,Air India Limited,AI,International,Asia,Deplaned,Other,International,A,19422
37863,2025,2025-04-01,Air India Limited,AI,Air India Limited,AI,International,Asia,Enplaned,Other,International,A,14503
37864,2025,2025-04-01,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,5443
37865,2025,2025-04-01,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,3708
37866,2025,2025-04-01,Air Pacific Limited dba Fiji Airways,FJ,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Deplaned,Other,International,A,3472
37867,2025,2025-04-01,Air Pacific Limited dba Fiji Airways,FJ,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Enplaned,Other,International,A,3017
37868,2025,2025-04-01,"Air Premia, Inc.",YP,"Air Premia, Inc.",YP,International,Asia,Deplaned,Other,International,A,4201
37869,2025,2025-04-01,"Air Premia, Inc.",YP,"Air Premia, Inc.",YP,International,Asia,Enplaned,Other,International,A,3358
37870,2025,2025-04-01,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,123944
37871,2025,2025-04-01,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,122521
37872,2025,2025-04-01,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,18811
37873,2025,2025-04-01,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,Terminal 1,B,17374
37874,2025,2025-04-01,"All Nippon Company Airways, Ltd.",NH,"All Nippon Company Airways, Ltd.",NH,International,Asia,Deplaned,Other,International,G,11200
37875,2025,2025-04-01,"All Nippon Company Airways, Ltd.",NH,"All Nippon Company Airways, Ltd.",NH,International,Asia,Enplaned,Other,International,G,10826
37876,2025,2025-04-01,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 1,B,149035
37877,2025,2025-04-01,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 1,B,145966
37878,2025,2025-04-01,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,G,8994
37879,2025,2025-04-01,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,G,7074
37880,2025,2025-04-01,"Breeze Aviation Group, Inc.",MX,"Breeze Aviation Group, Inc.",MX,Domestic,US,Deplaned,Other,Terminal 2,D,2543
37881,2025,2025-04-01,"Breeze Aviation Group, Inc.",MX,"Breeze Aviation Group, Inc.",MX,Domestic,US,Enplaned,Other,Terminal 2,D,2474
37882,2025,2025-04-01,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,23732
37883,2025,2025-04-01,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,23611
37884,2025,2025-04-01,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Deplaned,Other,International,G,6574
37885,2025,2025-04-01,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Enplaned,Other,International,G,6184
37886,2025,2025-04-01,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,19388
37887,2025,2025-04-01,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,16720
37888,2025,2025-04-01,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,9663
37889,2025,2025-04-01,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,8298
37890,2025,2025-04-01,China Eastern,MU,China Eastern,MU,International,Asia,Deplaned,Other,International,A,3448
37891,2025,2025-04-01,China Eastern,MU,China Eastern,MU,International,Asia,Enplaned,Other,International,A,3404
37892,2025,2025-04-01,China Southern,CZ,China Southern,CZ,International,Asia,Deplaned,Other,International,A,5896
37893,2025,2025-04-01,China Southern,CZ,China Southern,CZ,International,Asia,Enplaned,Other,International,A,5897
37894,2025,2025-04-01,Condor Flugdienst GmbH,DE,Condor Flugdienst GmbH,DE,International,Europe,Deplaned,Other,International,A,618
37895,2025,2025-04-01,Condor Flugdienst GmbH,DE,Condor Flugdienst GmbH,DE,International,Europe,Enplaned,Other,International,A,716
37896,2025,2025-04-01,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,164502
37897,2025,2025-04-01,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,160813
37898,2025,2025-04-01,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,A,26816
37899,2025,2025-04-01,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,A,19689
37900,2025,2025-04-01,Emirates,EK,Emirates,EK,International,Middle East,Deplaned,Other,International,A,13520
37901,2025,2025-04-01,Emirates,EK,Emirates,EK,International,Middle East,Enplaned,Other,International,A,9817
37902,2025,2025-04-01,"Flair Airlines, Ltd.",F8,"Flair Airlines, Ltd.",F8,International,Canada,Deplaned,Low Fare,Terminal 1,B,2416
37903,2025,2025-04-01,"Flair Airlines, Ltd.",F8,"Flair Airlines, Ltd.",F8,International,Canada,Enplaned,Low Fare,Terminal 1,B,2740
37904,2025,2025-04-01,French Bee,BF,French Bee,BF,International,Australia / Oceania,Deplaned,Other,International,A,1196
37905,2025,2025-04-01,French Bee,BF,French Bee,BF,International,Australia / Oceania,Enplaned,Other,International,A,1338
37906,2025,2025-04-01,French Bee,BF,French Bee,BF,International,Australia / Oceania,Thru / Transit,Other,International,A,2467
37907,2025,2025-04-01,French Bee,BF,French Bee,BF,International,Europe,Deplaned,Other,International,A,1901
37908,2025,2025-04-01,French Bee,BF,French Bee,BF,International,Europe,Enplaned,Other,International,A,1761
37909,2025,2025-04-01,French Bee,BF,French Bee,BF,International,Europe,Thru / Transit,Other,International,A,2740
37910,2025,2025-04-01,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,International,A,52416
37911,2025,2025-04-01,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,International,A,50342
37912,2025,2025-04-01,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,B,6944
37913,2025,2025-04-01,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,B,6524
37914,2025,2025-04-01,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,International,A,19228
37915,2025,2025-04-01,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,International,A,18120
37916,2025,2025-04-01,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,27914
37917,2025,2025-04-01,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,27682
37918,2025,2025-04-01,ITA Airways,AZ,ITA Airways,AZ,International,Europe,Deplaned,Other,International,A,3221
37919,2025,2025-04-01,ITA Airways,AZ,ITA Airways,AZ,International,Europe,Enplaned,Other,International,A,2686
37920,2025,2025-04-01,ITA Airways,AZ,ITA Airways,AZ,International,Europe,Thru / Transit,Other,International,A,108
37921,2025,2025-04-01,Iberia,IB,Iberia,IB,International,Europe,Deplaned,Other,International,A,3541
37922,2025,2025-04-01,Iberia,IB,Iberia,IB,International,Europe,Enplaned,Other,International,A,2858
37923,2025,2025-04-01,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,11658
37924,2025,2025-04-01,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,11246
37925,2025,2025-04-01,Jazz Aviation,QK,Air Canada,AC,International,Canada,Deplaned,Other,Terminal 2,D,4244
37926,2025,2025-04-01,Jazz Aviation,QK,Air Canada,AC,International,Canada,Enplaned,Other,Terminal 2,D,3900
37927,2025,2025-04-01,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,Terminal 1,B,47118
37928,2025,2025-04-01,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,Terminal 1,B,47537
37929,2025,2025-04-01,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,7917
37930,2025,2025-04-01,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,7728
37931,2025,2025-04-01,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,7930
37932,2025,2025-04-01,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,6793
37933,2025,2025-04-01,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,16411
37934,2025,2025-04-01,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,15555
37935,2025,2025-04-01,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,9574
37936,2025,2025-04-01,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,9358
37937,2025,2025-04-01,Porter Airlines (Canada) Limited,PD,Porter Airlines (Canada) Limited,PD,International,Canada,Deplaned,Other,International,A,3215
37938,2025,2025-04-01,Porter Airlines (Canada) Limited,PD,Porter Airlines (Canada) Limited,PD,International,Canada,Enplaned,Other,International,A,2916
37939,2025,2025-04-01,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Other,International,A,2823
37940,2025,2025-04-01,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Other,International,A,1979
37941,2025,2025-04-01,Qatar Airways,QR,Qatar Airways,QR,International,Middle East,Deplaned,Other,International,A,9409
37942,2025,2025-04-01,Qatar Airways,QR,Qatar Airways,QR,International,Middle East,Enplaned,Other,International,A,7652
37943,2025,2025-04-01,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Other,International,G,6553
37944,2025,2025-04-01,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Other,International,G,7053
37945,2025,2025-04-01,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,11336
37946,2025,2025-04-01,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,10036
37947,2025,2025-04-01,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,48728
37948,2025,2025-04-01,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,48475
37949,2025,2025-04-01,SkyWest Airlines,OO,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 1,B,5866
37950,2025,2025-04-01,SkyWest Airlines,OO,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 1,B,5760
37951,2025,2025-04-01,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,3931
37952,2025,2025-04-01,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,3946
37953,2025,2025-04-01,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,136725
37954,2025,2025-04-01,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,135908
37955,2025,2025-04-01,SkyWest Airlines,OO,United Airlines,UA,International,Mexico,Deplaned,Other,Terminal 3,F,2600
37956,2025,2025-04-01,SkyWest Airlines,OO,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,F,2485
37957,2025,2025-04-01,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 2,D,88040
37958,2025,2025-04-01,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 2,D,83693
37959,2025,2025-04-01,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 2,D,16
37960,2025,2025-04-01,Starlux Airlines Co. LTD,JX,Starlux Airlines Co. LTD,JX,International,Asia,Deplaned,Other,International,A,8199
37961,2025,2025-04-01,Starlux Airlines Co. LTD,JX,Starlux Airlines Co. LTD,JX,International,Asia,Enplaned,Other,International,A,6525
37962,2025,2025-04-01,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,A,506
37963,2025,2025-04-01,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,A,359
37964,2025,2025-04-01,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,8398
37965,2025,2025-04-01,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Other,International,G,7758
37966,2025,2025-04-01,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Deplaned,Other,International,A,10982
37967,2025,2025-04-01,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Enplaned,Other,International,A,10128
37968,2025,2025-04-01,TAP Air Portugal,TP,TAP Air Portugal,TP,International,Europe,Deplaned,Other,International,A,4446
37969,2025,2025-04-01,TAP Air Portugal,TP,TAP Air Portugal,TP,International,Europe,Enplaned,Other,International,A,4511
37970,2025,2025-04-01,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Deplaned,Other,International,A,13733
37971,2025,2025-04-01,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Enplaned,Other,International,A,12731
37972,2025,2025-04-01,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,International,A,3497
37973,2025,2025-04-01,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,International,G,8298
37974,2025,2025-04-01,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,International,G,17765
37975,2025,2025-04-01,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,International,G,23
37976,2025,2025-04-01,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 2,D,157963
37977,2025,2025-04-01,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 2,D,147704
37978,2025,2025-04-01,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 2,D,14
37979,2025,2025-04-01,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,E,234986
37980,2025,2025-04-01,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,E,223428
37981,2025,2025-04-01,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,7
37982,2025,2025-04-01,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,310674
37983,2025,2025-04-01,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,317772
37984,2025,2025-04-01,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,678
37985,2025,2025-04-01,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Other,International,A,1039
37986,2025,2025-04-01,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Other,International,G,113611
37987,2025,2025-04-01,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,International,G,97857
37988,2025,2025-04-01,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,Terminal 3,F,5308
37989,2025,2025-04-01,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Other,International,A,159
37990,2025,2025-04-01,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Other,International,G,30543
37991,2025,2025-04-01,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Other,International,G,25659
37992,2025,2025-04-01,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,International,G,139
37993,2025,2025-04-01,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 2,D,8985
37994,2025,2025-04-01,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 2,D,7001
37995,2025,2025-04-01,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,E,10136
37996,2025,2025-04-01,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,E,12223
37997,2025,2025-04-01,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,4836
37998,2025,2025-04-01,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,6296
37999,2025,2025-04-01,United Airlines,UA,United Airlines,UA,International,Central America,Enplaned,Other,International,A,339
38000,2025,2025-04-01,United Airlines,UA,United Airlines,UA,International,Central America,Deplaned,Other,International,G,1169
38001,2025,2025-04-01,United Airlines,UA,United Airlines,UA,International,Central America,Enplaned,Other,International,G,597
38002,2025,2025-04-01,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Other,International,A,176
38003,2025,2025-04-01,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Other,International,G,55577
38004,2025,2025-04-01,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,International,G,52472
38005,2025,2025-04-01,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,Terminal 3,F,3500
38006,2025,2025-04-01,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Other,International,A,4138
38007,2025,2025-04-01,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Other,International,G,33780
38008,2025,2025-04-01,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,International,G,484
38009,2025,2025-04-01,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 2,D,11876
38010,2025,2025-04-01,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,E,11739
38011,2025,2025-04-01,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,F,11215
38012,2025,2025-04-01,Vietnam Airlines JSC,VN,Vietnam Airlines JSC,VN,International,Asia,Deplaned,Other,International,A,4325
38013,2025,2025-04-01,Vietnam Airlines JSC,VN,Vietnam Airlines JSC,VN,International,Asia,Enplaned,Other,International,A,3465
38014,2025,2025-04-01,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,6292
38015,2025,2025-04-01,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,6719
38016,2025,2025-04-01,WestJet,WS,WestJet,WS,International,Canada,Deplaned,Other,International,A,2946
38017,2025,2025-04-01,WestJet,WS,WestJet,WS,International,Canada,Enplaned,Other,International,A,2926
38018,2025,2025-04-01,ZIPAIR Tokyo Inc,ZG,ZIPAIR Tokyo Inc,ZG,International,Asia,Deplaned,Other,International,A,8046
38019,2025,2025-04-01,ZIPAIR Tokyo Inc,ZG,ZIPAIR Tokyo Inc,ZG,International,Asia,Enplaned,Other,International,A,5808
38020,2025,2025-05-01,"Aer Lingus, Ltd.",EI,"Aer Lingus, Ltd.",EI,International,Europe,Deplaned,Other,Terminal 1,B,6982
38021,2025,2025-05-01,"Aer Lingus, Ltd.",EI,"Aer Lingus, Ltd.",EI,International,Europe,Enplaned,Other,Terminal 1,B,7582
38022,2025,2025-05-01,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,10510
38023,2025,2025-05-01,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,9671
38024,2025,2025-05-01,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,Terminal 2,D,35005
38025,2025,2025-05-01,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,Terminal 2,D,31365
38026,2025,2025-05-01,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,2557
38027,2025,2025-05-01,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,2588
38028,2025,2025-05-01,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,12351
38029,2025,2025-05-01,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,13906
38030,2025,2025-05-01,Air India Limited,AI,Air India Limited,AI,International,Asia,Deplaned,Other,International,A,19068
38031,2025,2025-05-01,Air India Limited,AI,Air India Limited,AI,International,Asia,Enplaned,Other,International,A,14557
38032,2025,2025-05-01,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,4493
38033,2025,2025-05-01,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,3432
38034,2025,2025-05-01,Air Pacific Limited dba Fiji Airways,FJ,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Deplaned,Other,International,A,3864
38035,2025,2025-05-01,Air Pacific Limited dba Fiji Airways,FJ,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Enplaned,Other,International,A,3944
38036,2025,2025-05-01,"Air Premia, Inc.",YP,"Air Premia, Inc.",YP,International,Asia,Deplaned,Other,International,A,4688
38037,2025,2025-05-01,"Air Premia, Inc.",YP,"Air Premia, Inc.",YP,International,Asia,Enplaned,Other,International,A,5380
38038,2025,2025-05-01,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,155023
38039,2025,2025-05-01,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,155077
38040,2025,2025-05-01,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,9725
38041,2025,2025-05-01,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,Terminal 1,B,10212
38042,2025,2025-05-01,"All Nippon Company Airways, Ltd.",NH,"All Nippon Company Airways, Ltd.",NH,International,Asia,Deplaned,Other,International,G,10688
38043,2025,2025-05-01,"All Nippon Company Airways, Ltd.",NH,"All Nippon Company Airways, Ltd.",NH,International,Asia,Enplaned,Other,International,G,11985
38044,2025,2025-05-01,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 1,B,163713
38045,2025,2025-05-01,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 1,B,157717
38046,2025,2025-05-01,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,G,7707
38047,2025,2025-05-01,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,G,8745
38048,2025,2025-05-01,"Breeze Aviation Group, Inc.",MX,"Breeze Aviation Group, Inc.",MX,Domestic,US,Deplaned,Other,Terminal 2,D,6459
38049,2025,2025-05-01,"Breeze Aviation Group, Inc.",MX,"Breeze Aviation Group, Inc.",MX,Domestic,US,Enplaned,Other,Terminal 2,D,6107
38050,2025,2025-05-01,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,22998
38051,2025,2025-05-01,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,25959
38052,2025,2025-05-01,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Deplaned,Other,International,G,5778
38053,2025,2025-05-01,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Enplaned,Other,International,G,5793
38054,2025,2025-05-01,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,20543
38055,2025,2025-05-01,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,23062
38056,2025,2025-05-01,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,8467
38057,2025,2025-05-01,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,8796
38058,2025,2025-05-01,China Eastern,MU,China Eastern,MU,International,Asia,Deplaned,Other,International,A,4010
38059,2025,2025-05-01,China Eastern,MU,China Eastern,MU,International,Asia,Enplaned,Other,International,A,4034
38060,2025,2025-05-01,China Southern,CZ,China Southern,CZ,International,Asia,Deplaned,Other,International,A,4789
38061,2025,2025-05-01,China Southern,CZ,China Southern,CZ,International,Asia,Enplaned,Other,International,A,4882
38062,2025,2025-05-01,Condor Flugdienst GmbH,DE,Condor Flugdienst GmbH,DE,International,Europe,Deplaned,Other,International,A,6649
38063,2025,2025-05-01,Condor Flugdienst GmbH,DE,Condor Flugdienst GmbH,DE,International,Europe,Enplaned,Other,International,A,6994
38064,2025,2025-05-01,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,179467
38065,2025,2025-05-01,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,177942
38066,2025,2025-05-01,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,A,24495
38067,2025,2025-05-01,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,A,22712
38068,2025,2025-05-01,Emirates,EK,Emirates,EK,International,Middle East,Deplaned,Other,International,A,13562
